Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-08-21 05:00:00,1.816470588235294,816.0,165.12760055478503,3.0,653.0,82.85882352941177,1058.0,73.6896551724138,1332.0,486.0,24.8,43.4,1.3347
2004-08-21 06:00:00,1.82,826.0,165.1997226074896,3.5,682.0,83.4,1088.0,73.86206896551724,1342.0,532.0,24.5,40.6,1.2327
2004-08-21 07:00:00,1.8235294117647058,826.0,165.27184466019418,3.8,698.0,83.94117647058823,1017.0,74.0344827586207,1331.0,542.0,25.7,36.9,1.1991
2004-08-21 08:00:00,1.8270588235294118,809.0,165.34396671289875,3.2,664.0,84.48235294117647,1061.0,74.20689655172414,1323.0,459.0,26.8,35.0,1.2175
2004-08-21 09:00:00,1.8305882352941176,809.0,165.41608876560332,2.6,624.0,85.02352941176471,1131.0,74.37931034482759,1309.0,415.0,28.0,34.9,1.3008
2004-08-21 10:00:00,1.8341176470588234,853.0,165.4882108183079,3.5,681.0,85.56470588235294,1031.0,74.55172413793103,1368.0,457.0,29.0,34.1,1.3445
2004-08-21 11:00:00,1.8376470588235294,814.0,165.5603328710125,3.1,657.0,86.10588235294118,1086.0,74.72413793103448,1332.0,429.0,30.4,30.8,1.3155
2004-08-21 12:00:00,1.8411764705882352,807.0,165.63245492371706,3.1,658.0,86.64705882352942,1113.0,74.89655172413794,1328.0,428.0,32.4,26.3,1.2523
2004-08-21 13:00:00,1.8447058823529412,811.0,165.70457697642163,3.0,653.0,87.18823529411765,1120.0,75.06896551724138,1336.0,423.0,31.0,28.9,1.277
2004-08-21 14:00:00,1.848235294117647,796.0,165.7766990291262,2.2,601.0,87.72941176470589,1171.0,75.24137931034483,1314.0,410.0,29.3,33.1,1.322
2004-08-21 15:00:00,1.851764705882353,833.0,165.8488210818308,3.0,649.0,88.27058823529411,1142.0,75.41379310344827,1354.0,437.0,26.9,35.2,1.2334
2004-08-21 16:00:00,1.8552941176470588,856.0,165.92094313453538,3.5,684.0,88.81176470588235,1023.0,75.58620689655173,1368.0,520.0,28.1,34.2,1.2802
2004-08-21 17:00:00,1.8588235294117648,830.0,165.99306518723995,3.7,696.0,89.35294117647058,1060.0,75.75862068965517,1328.0,461.0,28.5,29.4,1.1298
2004-08-21 18:00:00,1.8623529411764705,883.0,166.06518723994452,5.4,782.0,89.89411764705882,958.0,75.93103448275862,1395.0,571.0,27.3,31.0,1.111
2004-08-21 19:00:00,1.8658823529411763,965.0,166.1373092926491,8.9,936.0,90.43529411764706,808.0,76.10344827586206,1535.0,866.0,25.4,36.2,1.1562
2004-08-21 20:00:00,1.8694117647058823,931.0,166.20943134535366,7.8,890.0,90.97647058823529,831.0,76.27586206896552,1474.0,841.0,24.6,38.0,1.158
2004-08-21 21:00:00,1.8729411764705883,885.0,166.28155339805826,5.6,791.0,91.51764705882353,941.0,76.44827586206897,1425.0,706.0,24.3,41.6,1.2467
2004-08-21 22:00:00,1.8764705882352941,900.0,166.35367545076284,5.2,773.0,92.05882352941177,944.0,76.62068965517241,1426.0,703.0,24.9,40.8,1.2696
2004-08-21 23:00:00,1.88,904.0,166.4257975034674,6.7,845.0,92.6,878.0,76.79310344827586,1483.0,775.0,23.8,44.7,1.3019
2004-08-22 00:00:00,1.883529411764706,944.0,166.49791955617198,8.0,900.0,93.14117647058823,809.0,76.96551724137932,1549.0,830.0,22.8,49.8,1.367
2004-08-22 01:00:00,1.8870588235294117,907.0,166.57004160887655,6.4,832.0,93.68235294117648,868.0,77.13793103448276,1492.0,808.0,22.8,49.4,1.3568
2004-08-22 02:00:00,1.8905882352941177,886.0,166.64216366158115,5.2,774.0,94.2235294117647,868.0,77.3103448275862,1486.0,815.0,20.9,57.4,1.4037
2004-08-22 03:00:00,1.8941176470588235,882.0,166.71428571428572,5.1,767.0,94.76470588235294,856.0,77.48275862068965,1492.0,897.0,20.5,60.6,1.447
2004-08-22 04:00:00,1.8976470588235295,843.0,166.7864077669903,4.0,713.0,95.30588235294118,917.0,77.65517241379311,1426.0,836.0,19.6,63.7,1.4396
2004-08-22 05:00:00,1.9011764705882352,825.0,166.85852981969487,3.7,694.0,95.84705882352941,935.0,77.82758620689656,1415.0,774.0,19.4,64.5,1.4394
2004-08-22 06:00:00,1.9047058823529412,791.0,166.93065187239944,2.8,638.0,96.38823529411765,1038.0,78.0,1389.0,698.0,18.6,67.4,1.4302
2004-08-22 07:00:00,1.908235294117647,856.0,167.002773925104,4.5,735.0,96.92941176470589,936.0,78.17241379310344,1455.0,800.0,19.6,63.7,1.4419
2004-08-22 08:00:00,1.9117647058823528,861.0,167.0748959778086,4.7,746.0,97.47058823529412,911.0,78.34482758620689,1448.0,771.0,21.7,56.4,1.4496
2004-08-22 09:00:00,1.9152941176470588,924.0,167.14701803051318,6.0,814.0,98.01176470588236,830.0,78.51724137931035,1519.0,798.0,25.2,47.4,1.4978
2004-08-22 10:00:00,1.9188235294117646,941.0,167.21914008321775,5.8,805.0,98.5529411764706,842.0,78.6896551724138,1512.0,755.0,30.4,34.1,1.4577
2004-08-22 11:00:00,1.9223529411764706,879.0,167.29126213592232,5.2,775.0,99.09411764705882,899.0,78.86206896551724,1407.0,657.0,33.4,25.1,1.2665
2004-08-22 12:00:00,1.9258823529411764,816.0,167.3633841886269,4.6,742.0,99.63529411764705,1009.0,79.0344827586207,1305.0,537.0,35.5,18.2,1.0376
2004-08-22 13:00:00,1.9294117647058824,715.0,167.4355062413315,2.1,589.0,100.1764705882353,1286.0,79.20689655172414,1127.0,390.0,35.1,15.7,0.8757
2004-08-22 14:00:00,1.9329411764705882,717.0,167.50762829403607,1.8,570.0,100.71764705882353,1326.0,79.37931034482759,1110.0,368.0,33.3,17.1,0.8592
2004-08-22 15:00:00,1.9364705882352942,711.0,167.57975034674064,2.8,640.0,101.25882352941176,1224.0,79.55172413793103,1084.0,391.0,36.6,11.8,0.7107
2004-08-22 16:00:00,1.94,731.0,167.6518723994452,3.6,686.0,101.80000000000001,1212.0,79.72413793103448,1104.0,413.0,38.3,10.0,0.6591
2004-08-22 17:00:00,1.943529411764706,752.0,167.72399445214978,4.0,713.0,102.34117647058824,1163.0,79.89655172413794,1144.0,435.0,37.3,10.9,0.6846
2004-08-22 18:00:00,1.9470588235294117,879.0,167.79611650485435,5.3,779.0,102.88235294117646,999.0,80.06896551724138,1347.0,535.0,34.6,20.0,1.0817
2004-08-22 19:00:00,1.9505882352941177,922.0,167.86823855755895,7.4,874.0,103.4235294117647,851.0,80.24137931034483,1447.0,663.0,30.4,28.2,1.204
2004-08-22 20:00:00,1.9541176470588235,958.0,167.94036061026353,8.0,900.0,103.96470588235294,782.0,80.41379310344827,1493.0,830.0,28.1,34.3,1.2821
2004-08-22 21:00:00,1.9576470588235293,949.0,168.0124826629681,7.4,876.0,104.50588235294117,773.0,80.58620689655173,1500.0,911.0,26.5,36.6,1.2484
2004-08-22 22:00:00,1.9611764705882353,922.0,168.08460471567267,6.1,818.0,105.04705882352941,826.0,80.75862068965517,1454.0,848.0,25.7,38.5,1.2548
2004-08-22 23:00:00,1.964705882352941,902.0,168.15672676837727,5.5,790.0,105.58823529411765,856.0,80.93103448275862,1428.0,799.0,24.7,41.6,1.2751
2004-08-23 00:00:00,1.968235294117647,932.0,168.22884882108184,6.2,820.0,106.12941176470588,817.0,81.10344827586206,1462.0,921.0,23.6,45.4,1.3067
2004-08-23 01:00:00,1.9717647058823529,870.0,168.3009708737864,4.4,733.0,106.67058823529412,903.0,81.27586206896552,1392.0,762.0,23.4,46.3,1.3134
2004-08-23 02:00:00,1.9752941176470589,812.0,168.37309292649098,3.4,675.0,107.21176470588236,995.0,81.44827586206897,1348.0,661.0,21.6,51.6,1.3171
2004-08-23 03:00:00,1.9788235294117646,773.0,168.44521497919555,2.4,613.0,107.75294117647059,1065.0,81.62068965517241,1321.0,597.0,21.2,53.3,1.328
2004-08-23 04:00:00,1.9823529411764707,769.0,168.51733703190013,2.0,582.0,108.29411764705883,1105.0,81.79310344827586,1306.0,616.0,20.6,55.1,1.3237
2004-08-23 05:00:00,1.9858823529411764,763.0,168.58945908460473,2.0,583.0,108.83529411764707,1093.0,81.96551724137932,1288.0,596.0,22.1,49.6,1.3022
2004-08-23 06:00:00,1.9894117647058822,809.0,168.6615811373093,3.8,701.0,109.37647058823529,997.0,82.13793103448276,1384.0,649.0,21.1,51.6,1.2784
2004-08-23 07:00:00,1.9929411764705882,893.0,168.73370319001387,7.6,881.0,109.91764705882353,810.0,82.3103448275862,1486.0,792.0,21.8,48.6,1.2556
2004-08-23 08:00:00,1.9964705882352942,1028.0,168.80582524271844,14.9,1146.0,110.45882352941177,638.0,82.48275862068965,1766.0,1080.0,21.7,49.1,1.2602
2004-08-23 09:00:00,2.0,1011.0,168.877947295423,12.0,1051.0,111.0,702.0,82.65517241379311,1659.0,1087.0,25.3,41.7,1.3243
2004-08-23 10:00:00,1.8,994.0,168.9500693481276,9.2,947.0,98.5,764.0,82.82758620689656,1572.0,983.0,30.3,30.9,1.3096
2004-08-23 11:00:00,1.6,937.0,169.02219140083218,8.2,908.0,86.0,822.0,83.0,1466.0,826.0,32.9,24.9,1.2269
2004-08-23 12:00:00,1.3,902.0,169.09431345353676,5.9,808.0,57.0,912.0,64.0,1408.0,632.0,34.4,23.5,1.2541
2004-08-23 13:00:00,1.0,860.0,169.16643550624133,4.7,748.0,39.0,955.0,50.0,1344.0,532.0,34.3,22.5,1.1974
2004-08-23 14:00:00,0.9,843.0,169.2385575589459,4.1,716.0,41.0,1005.0,53.0,1305.0,496.0,33.4,21.6,1.0927
2004-08-23 15:00:00,1.0,872.0,169.31067961165047,4.9,760.0,47.0,979.0,57.0,1314.0,513.0,36.1,18.4,1.0827
2004-08-23 16:00:00,1.1,857.0,169.38280166435507,5.2,775.0,45.0,979.0,55.0,1258.0,512.0,37.3,15.4,0.9692
2004-08-23 17:00:00,1.5,922.0,169.45492371705964,7.5,878.0,60.0,880.0,70.0,1363.0,615.0,36.8,16.2,0.9922
2004-08-23 18:00:00,1.5,951.0,169.52704576976421,7.4,875.0,51.0,856.0,68.0,1406.0,600.0,34.9,20.9,1.1463
2004-08-23 19:00:00,1.6,962.0,169.5991678224688,7.8,891.0,53.0,813.0,73.0,1442.0,634.0,30.8,26.5,1.1603
2004-08-23 20:00:00,1.7,957.0,169.6712898751734,8.6,926.0,72.0,758.0,92.0,1480.0,830.0,28.9,28.3,1.1078
2004-08-23 21:00:00,1.4,928.0,169.74341192787796,6.5,837.0,62.0,808.0,80.0,1410.0,871.0,27.0,30.7,1.079
2004-08-23 22:00:00,1.2,895.0,169.81553398058253,6.8,846.0,41.0,819.0,60.0,1371.0,787.0,26.6,30.6,1.0459
2004-08-23 23:00:00,1.1,902.0,169.8876560332871,5.7,797.0,32.0,845.0,49.0,1355.0,841.0,26.0,33.1,1.0955
2004-08-24 00:00:00,1.1,904.0,169.95977808599167,5.8,801.0,44.0,852.0,53.0,1400.0,862.0,24.1,37.9,1.1204
2004-08-24 01:00:00,1.2,919.0,170.03190013869624,5.7,799.0,29.0,844.0,50.0,1409.0,881.0,22.2,43.1,1.1396
2004-08-24 02:00:00,0.7,812.0,170.10402219140082,3.2,663.0,18.0,982.0,34.0,1265.0,709.0,22.8,41.3,1.1284
2004-08-24 03:00:00,0.5,776.0,170.17614424410542,2.1,590.0,15.0,1099.0,27.5,1245.0,602.0,21.2,43.8,1.088
2004-08-24 04:00:00,0.4,762.0,170.24826629681,1.7,563.0,12.0,1181.0,21.0,1208.0,492.0,21.7,42.6,1.0907
2004-08-24 05:00:00,0.7,786.0,170.32038834951456,2.8,642.0,39.0,1057.0,48.0,1270.0,592.0,20.2,47.1,1.1021
2004-08-24 06:00:00,1.1,868.0,170.39251040221913,5.7,798.0,83.0,866.0,71.0,1392.0,824.0,20.1,47.8,1.1093
2004-08-24 07:00:00,1.6,965.0,170.46463245492373,10.0,977.0,149.0,725.0,94.0,1515.0,1014.0,20.6,45.5,1.0925
2004-08-24 08:00:00,2.3,1049.0,170.5367545076283,14.5,1133.0,216.0,630.0,118.0,1662.0,1208.0,22.4,41.1,1.0979
2004-08-24 09:00:00,1.6,1008.0,170.60887656033287,9.9,973.0,153.0,714.0,105.0,1509.0,1178.0,25.0,36.6,1.143
2004-08-24 10:00:00,2.0,1008.0,170.68099861303745,11.2,1021.0,177.0,714.0,122.0,1549.0,1176.0,29.9,26.2,1.0891
2004-08-24 11:00:00,1.6,973.0,170.75312066574202,8.3,911.0,126.0,800.0,121.0,1441.0,891.0,32.9,21.8,1.0714
2004-08-24 12:00:00,1.6,964.0,170.8252427184466,9.5,959.0,96.0,787.0,115.0,1438.0,731.0,35.0,17.9,0.99
2004-08-24 13:00:00,1.3,923.0,170.8973647711512,7.1,862.0,92.0,875.0,107.0,1363.0,626.0,34.6,18.2,0.9832
2004-08-24 14:00:00,1.0,934.0,170.96948682385576,6.0,811.0,75.0,896.0,86.0,1343.0,553.0,33.8,22.8,1.1781
2004-08-24 15:00:00,1.6,1036.0,171.04160887656033,9.1,943.0,109.0,770.0,118.0,1509.0,770.0,36.3,19.5,1.1539
2004-08-24 16:00:00,2.0,1076.0,171.1137309292649,10.4,994.0,133.0,723.0,129.0,1549.0,938.0,38.3,17.9,1.181
2004-08-24 17:00:00,1.7,1055.0,171.1858529819695,8.7,927.0,87.0,757.0,90.0,1520.0,716.0,36.9,20.9,1.2864
2004-08-24 18:00:00,1.7,1081.0,171.25797503467408,9.0,938.0,80.0,728.0,87.0,1568.0,714.0,33.9,30.0,1.56
2004-08-24 19:00:00,1.4,1072.0,171.33009708737865,6.8,850.0,70.0,737.0,65.0,1604.0,702.0,29.8,43.4,1.7988
2004-08-24 20:00:00,1.3,1038.0,171.40221914008322,5.2,773.0,67.0,749.0,61.0,1568.0,687.0,27.5,50.4,1.8274
2004-08-24 21:00:00,1.3,1059.0,171.4743411927878,5.7,800.0,66.0,740.0,62.0,1604.0,739.0,27.5,50.4,1.8284
2004-08-24 22:00:00,1.6,1070.0,171.54646324549236,6.9,852.0,97.0,704.0,85.0,1639.0,867.0,28.1,48.0,1.7933
2004-08-24 23:00:00,1.8,1093.0,171.61858529819693,7.8,893.0,90.0,677.0,83.0,1678.0,927.0,26.9,49.6,1.7299
2004-08-25 00:00:00,1.5,1016.0,171.69070735090153,6.8,849.0,99.0,729.0,84.0,1609.0,872.0,26.0,48.0,1.5899
2004-08-25 01:00:00,1.3,988.0,171.7628294036061,6.3,825.0,71.0,756.0,71.0,1559.0,848.0,24.9,50.6,1.5747
2004-08-25 02:00:00,1.1,930.0,171.83495145631068,4.7,749.0,59.0,823.0,62.0,1464.0,777.0,23.7,53.2,1.5418
2004-08-25 03:00:00,0.5,815.0,171.90707350901525,2.0,584.0,42.5,1102.0,51.0,1363.0,513.0,24.5,50.9,1.5416
2004-08-25 04:00:00,0.6,884.0,171.97919556171985,3.6,686.0,26.0,908.0,40.0,1439.0,651.0,22.9,56.1,1.5492
2004-08-25 05:00:00,0.7,913.0,172.05131761442442,4.4,730.0,47.0,883.0,50.0,1493.0,774.0,23.3,55.5,1.5636
2004-08-25 06:00:00,1.1,994.0,172.123439667129,6.4,829.0,108.0,784.0,78.0,1581.0,982.0,23.6,54.2,1.5583
2004-08-25 07:00:00,1.9,1173.0,172.19556171983356,11.9,1047.0,160.0,631.0,89.0,1815.0,1175.0,24.9,52.9,1.643
2004-08-25 08:00:00,3.5,1314.0,172.26768377253813,21.0,1325.0,204.0,499.0,106.0,2143.0,1390.0,26.4,50.8,1.7166
2004-08-25 09:00:00,2.9,1252.0,172.3398058252427,15.6,1168.0,193.0,557.0,107.0,1938.0,1352.0,28.1,47.4,1.7753
2004-08-25 10:00:00,2.2,1151.0,172.4119278779473,12.1,1053.0,146.0,623.0,93.0,1835.0,1152.0,30.2,43.2,1.823
2004-08-25 11:00:00,2.0,1122.0,172.48404993065188,9.3,951.0,126.0,687.0,95.0,1729.0,1022.0,31.2,41.9,1.871
2004-08-25 12:00:00,1.7,1111.0,172.55617198335645,8.7,927.0,90.0,707.0,78.0,1715.0,922.0,33.9,36.0,1.8692
2004-08-25 13:00:00,1.6,1058.0,172.62829403606102,7.9,894.0,84.0,736.0,76.0,1648.0,825.0,33.9,34.1,1.7754
2004-08-25 14:00:00,1.3,972.0,172.70041608876562,6.2,820.0,60.0,811.0,66.0,1535.0,630.0,34.4,30.6,1.6402
2004-08-25 15:00:00,1.3,985.0,172.7725381414702,6.3,826.0,66.0,808.0,71.0,1544.0,621.0,35.3,28.5,1.6034
2004-08-25 16:00:00,1.3,1004.0,172.84466019417476,6.0,814.0,57.0,808.0,61.0,1520.0,602.0,36.3,28.3,1.6851
2004-08-25 17:00:00,1.6,1030.0,172.91678224687934,7.9,897.0,71.0,733.0,73.0,1592.0,668.0,35.3,29.4,1.6577
2004-08-25 18:00:00,1.3,965.0,172.9889042995839,5.8,802.0,51.0,821.0,54.0,1504.0,564.0,32.5,34.1,1.6453
2004-08-25 19:00:00,1.4,987.0,173.06102635228848,6.3,824.0,49.0,793.0,53.0,1541.0,581.0,29.1,42.1,1.6695
2004-08-25 20:00:00,1.4,923.0,173.13314840499305,6.0,811.0,59.0,804.0,69.0,1434.0,604.0,27.8,35.6,1.3116
2004-08-25 21:00:00,1.3,872.0,173.20527045769765,6.3,824.0,66.0,853.0,77.0,1346.0,590.0,27.0,30.0,1.0542
2004-08-25 22:00:00,1.4,939.0,173.27739251040222,6.8,849.0,72.0,804.0,83.0,1479.0,650.0,26.3,37.3,1.2555
2004-08-25 23:00:00,1.5,954.0,173.3495145631068,7.0,855.0,89.0,792.0,94.0,1474.0,745.0,25.2,40.8,1.2877
2004-08-26 00:00:00,1.5,969.0,173.42163661581137,7.0,857.0,75.0,753.0,84.0,1485.0,821.0,24.3,43.3,1.2973
2004-08-26 01:00:00,0.9,882.0,173.49375866851597,5.0,763.0,38.0,879.0,55.0,1388.0,656.0,23.3,45.3,1.2794
2004-08-26 02:00:00,0.6,805.0,173.56588072122054,2.8,637.0,24.0,1048.0,35.0,1276.0,520.0,24.1,44.0,1.3034
2004-08-26 03:00:00,0.5,790.0,173.6380027739251,2.1,590.0,21.5,1122.0,33.0,1257.0,493.0,23.8,44.8,1.3061
2004-08-26 04:00:00,0.5,779.0,173.71012482662968,1.7,560.0,19.0,1189.0,31.0,1231.0,487.0,23.0,47.7,1.3232
2004-08-26 05:00:00,0.5,842.0,173.78224687933425,2.8,640.0,40.0,1070.0,45.0,1293.0,595.0,23.7,46.7,1.3501
2004-08-26 06:00:00,1.0,841.8478260869565,173.85436893203882,2.8217391304347825,641.2826086956521,63.0,1066.5652173913043,59.0,1294.4782608695652,599.3695652173913,23.61521739130435,46.97391304347826,1.350108695652174
2004-08-26 07:00:00,1.9,841.695652173913,173.9264909847434,2.8434782608695652,642.5652173913044,121.0,1063.1304347826087,83.0,1295.9565217391305,603.7391304347826,23.530434782608694,47.24782608695652,1.3501173913043478
2004-08-26 08:00:00,2.6,841.5434782608696,173.998613037448,2.8652173913043475,643.8478260869565,143.0,1059.695652173913,90.0,1297.4347826086957,608.1086956521739,23.445652173913043,47.52173913043479,1.350126086956522
2004-08-26 09:00:00,1.7,841.3913043478261,174.07073509015257,2.88695652173913,645.1304347826087,104.0,1056.2608695652175,87.0,1298.9130434782608,612.4782608695652,23.360869565217392,47.79565217391305,1.3501347826086958
2004-08-26 10:00:00,1.7,841.2391304347826,174.14285714285714,2.908695652173913,646.4130434782609,111.0,1052.8260869565217,83.0,1300.391304347826,616.8478260869565,23.276086956521738,48.06956521739131,1.3501434782608697
2004-08-26 11:00:00,1.4,841.0869565217391,174.2149791955617,2.9304347826086956,647.695652173913,83.0,1049.391304347826,71.0,1301.8695652173913,621.2173913043479,23.191304347826087,48.34347826086957,1.3501521739130435
2004-08-26 12:00:00,1.6,840.9347826086956,174.2871012482663,2.9521739130434783,648.9782608695652,90.0,1045.9565217391305,77.0,1303.3478260869565,625.5869565217391,23.106521739130436,48.61739130434783,1.3501608695652174
2004-08-26 13:00:00,1.3,840.7826086956521,174.35922330097088,2.9739130434782606,650.2608695652174,82.0,1042.5217391304348,75.0,1304.8260869565217,629.9565217391305,23.02173913043478,48.891304347826086,1.3501695652173913
2004-08-26 14:00:00,0.9,840.6304347826087,174.43134535367545,2.9956521739130433,651.5434782608696,48.0,1039.0869565217392,52.0,1306.304347826087,634.3260869565217,22.93695652173913,49.16521739130435,1.3501782608695654
2004-08-26 15:00:00,1.4,840.4782608695652,174.50346740638003,3.017391304347826,652.8260869565217,89.0,1035.6521739130435,76.0,1307.7826086956522,638.695652173913,22.85217391304348,49.43913043478261,1.3501869565217393
2004-08-26 16:00:00,1.0,840.3260869565217,174.5755894590846,3.0391304347826087,654.1086956521739,58.0,1032.2173913043478,60.0,1309.2608695652175,643.0652173913044,22.767391304347825,49.71304347826087,1.3501956521739131
2004-08-26 17:00:00,2.2,840.1739130434783,174.64771151178917,3.060869565217391,655.3913043478261,129.0,1028.7826086956522,99.0,1310.7391304347825,647.4347826086956,22.682608695652174,49.98695652173913,1.350204347826087
2004-08-26 18:00:00,1.9,840.0217391304348,174.71983356449377,3.0826086956521737,656.6739130434783,103.0,1025.3478260869565,88.0,1312.2173913043478,651.804347826087,22.597826086956523,50.26086956521739,1.3502130434782609
2004-08-26 19:00:00,2.1,839.8695652173913,174.79195561719834,3.1043478260869564,657.9565217391304,115.0,1021.9130434782609,91.0,1313.695652173913,656.1739130434783,22.51304347826087,50.53478260869565,1.3502217391304348
2004-08-26 20:00:00,1.7,839.7173913043479,174.8640776699029,3.126086956521739,659.2391304347826,108.0,1018.4782608695652,91.0,1315.1739130434783,660.5434782608696,22.428260869565218,50.80869565217392,1.3502304347826088
2004-08-26 21:00:00,1.0,839.5652173913044,174.93619972260748,3.1478260869565213,660.5217391304348,60.0,1015.0434782608695,68.0,1316.6521739130435,664.9130434782609,22.343478260869563,51.082608695652176,1.3502391304347827
2004-08-26 22:00:00,1.1,839.4130434782609,175.00832177531208,3.169565217391304,661.804347826087,68.0,1011.6086956521739,71.0,1318.1304347826087,669.2826086956522,22.258695652173913,51.356521739130436,1.3502478260869566
2004-08-26 23:00:00,0.7,839.2608695652174,175.08044382801666,3.1913043478260867,663.0869565217391,36.0,1008.1739130434783,49.0,1319.608695652174,673.6521739130435,22.17391304347826,51.630434782608695,1.3502565217391305
2004-08-27 00:00:00,1.3,839.1086956521739,175.15256588072123,3.2130434782608694,664.3695652173913,81.0,1004.7391304347826,71.0,1321.0869565217392,678.0217391304348,22.089130434782607,51.904347826086955,1.3502652173913043
2004-08-27 01:00:00,1.3,838.9565217391304,175.2246879334258,3.234782608695652,665.6521739130435,91.0,1001.304347826087,76.0,1322.5652173913043,682.3913043478261,22.004347826086956,52.17826086956522,1.3502739130434782
2004-08-27 02:00:00,1.0,838.804347826087,175.29680998613037,3.2565217391304344,666.9347826086956,65.0,997.8695652173913,67.0,1324.0434782608695,686.7608695652174,21.919565217391305,52.45217391304348,1.3502826086956523
2004-08-27 03:00:00,0.7,838.6521739130435,175.36893203883494,3.278260869565217,668.2173913043479,55.5,994.4347826086956,62.5,1325.5217391304348,691.1304347826087,21.83478260869565,52.72608695652174,1.3502913043478262
2004-08-27 04:00:00,0.6,838.5,175.4410540915395,3.3,669.5,46.0,991.0,58.0,1327.0,695.5,21.75,53.0,1.3503
2004-08-27 05:00:00,0.7,838.3478260869565,175.5131761442441,3.3217391304347825,670.7826086956521,71.0,987.5652173913044,53.0,1328.4782608695652,699.8695652173913,21.66521739130435,53.27391304347826,1.350308695652174
2004-08-27 06:00:00,1.1,838.195652173913,175.58529819694868,3.3434782608695652,672.0652173913044,92.0,984.1304347826087,52.0,1329.9565217391305,704.2391304347826,21.580434782608695,53.54782608695652,1.3503173913043478
2004-08-27 07:00:00,2.4,838.0434782608696,175.65742024965326,3.3652173913043475,673.3478260869565,201.0,980.695652173913,68.0,1331.4347826086957,708.6086956521739,21.495652173913044,53.82173913043478,1.350326086956522
2004-08-27 08:00:00,2.4,837.8913043478261,175.72954230235783,3.38695652173913,674.6304347826087,169.0,977.2608695652174,69.0,1332.913043478261,712.9782608695652,21.410869565217393,54.095652173913045,1.3503347826086958
2004-08-27 09:00:00,2.3,837.7391304347826,175.80166435506243,3.408695652173913,675.9130434782609,158.0,973.8260869565217,83.0,1334.391304347826,717.3478260869565,21.32608695652174,54.369565217391305,1.3503434782608696
2004-08-27 10:00:00,2.2,837.5869565217391,175.873786407767,3.4304347826086956,677.195652173913,147.0,970.3913043478261,99.0,1335.8695652173913,721.7173913043479,21.241304347826087,54.643478260869564,1.3503521739130435
2004-08-27 11:00:00,1.8,837.4347826086956,175.94590846047157,3.4521739130434783,678.4782608695652,119.0,966.9565217391305,101.0,1337.3478260869565,726.0869565217391,21.156521739130437,54.917391304347824,1.3503608695652174
2004-08-27 12:00:00,2.0,837.2826086956521,176.01803051317614,3.4739130434782606,679.7608695652174,114.0,963.5217391304348,104.0,1338.8260869565217,730.4565217391305,21.071739130434782,55.19130434782609,1.3503695652173913
2004-08-27 13:00:00,1.5,837.1304347826087,176.09015256588071,3.4956521739130433,681.0434782608695,92.0,960.0869565217391,89.0,1340.304347826087,734.8260869565217,20.98695652173913,55.46521739130435,1.3503782608695654
2004-08-27 14:00:00,1.4,836.9782608695652,176.1622746185853,3.517391304347826,682.3260869565217,82.0,956.6521739130435,88.0,1341.7826086956522,739.195652173913,20.902173913043477,55.73913043478261,1.3503869565217392
2004-08-27 15:00:00,1.5,836.8260869565217,176.23439667128986,3.5391304347826087,683.6086956521739,85.0,953.2173913043479,89.0,1343.2608695652175,743.5652173913044,20.817391304347826,56.01304347826087,1.350395652173913
2004-08-27 16:00:00,1.6,836.6739130434783,176.30651872399446,3.5608695652173914,684.8913043478261,96.0,949.7826086956521,92.0,1344.7391304347825,747.9347826086956,20.732608695652175,56.28695652173913,1.350404347826087
2004-08-27 17:00:00,1.9,836.5217391304348,176.37864077669903,3.5826086956521737,686.1739130434783,104.0,946.3478260869565,109.0,1346.2173913043478,752.304347826087,20.64782608695652,56.56086956521739,1.3504130434782609
2004-08-27 18:00:00,2.0,836.3695652173913,176.4507628294036,3.6043478260869564,687.4565217391305,101.0,942.9130434782609,107.0,1347.695652173913,756.6739130434783,20.56304347826087,56.83478260869565,1.3504217391304347
2004-08-27 19:00:00,2.3,836.2173913043479,176.5228848821082,3.626086956521739,688.7391304347826,128.0,939.4782608695652,116.0,1349.1739130434783,761.0434782608696,20.47826086956522,57.108695652173914,1.3504304347826088
2004-08-27 20:00:00,2.4,836.0652173913044,176.59500693481277,3.6478260869565213,690.0217391304348,147.0,936.0434782608695,124.0,1350.6521739130435,765.4130434782609,20.393478260869564,57.38260869565217,1.3504391304347827
2004-08-27 21:00:00,1.8,835.9130434782609,176.66712898751734,3.669565217391304,691.304347826087,115.0,932.6086956521739,112.0,1352.1304347826087,769.7826086956522,20.308695652173913,57.65652173913043,1.3504478260869566
2004-08-27 22:00:00,1.7,835.7608695652174,176.73925104022192,3.6913043478260867,692.5869565217391,97.0,929.1739130434783,99.0,1353.608695652174,774.1521739130435,20.223913043478262,57.93043478260869,1.3504565217391304
