Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day_of_week,month,is_weekend,CO(GT)_lag_1,CO(GT)_lag_2,CO(GT)_lag_3,PT08.S1(CO)_lag_1,PT08.S1(CO)_lag_2,PT08.S1(CO)_lag_3,T_lag_1,T_lag_2,T_lag_3,RH_lag_1,RH_lag_2,RH_lag_3,CO(GT)_rolling_mean_6,PT08.S1(CO)_rolling_mean_6,T_rolling_mean_6,RH_rolling_mean_6
2004-09-27 07:00:00,5.5,1372.0,154.26193921852388,26.9,1477.0,799.0,542.0,132.0,1973.0,1556.0,15.0,57.7,0.9778,7,0,9,0,1.5,0.9,0.6,988.0,894.0,820.0,14.4,14.1,14.0,60.3,61.7,62.6,0.9833333333333337,884.6666666666666,14.566666666666665,59.949999999999996
2004-09-27 08:00:00,4.0,1209.0,154.23444283646887,18.8,1262.0,614.0,618.0,135.0,1708.0,1392.0,16.9,50.3,0.958,8,0,9,0,5.5,1.5,0.9,1372.0,988.0,894.0,15.0,14.4,14.1,57.7,60.3,61.7,1.6833333333333336,960.1666666666666,14.416666666666666,60.36666666666667
2004-09-27 09:00:00,1.8,951.0,154.2069464544139,8.2,908.0,275.0,873.0,94.0,1314.0,904.0,19.7,40.2,0.9108,9,0,9,0,4.0,5.5,1.5,1209.0,1372.0,988.0,16.9,15.0,14.4,50.3,57.7,60.3,2.1833333333333336,1014.3333333333334,14.75,58.93333333333334
2004-09-27 10:00:00,1.9,992.0,154.1794500723589,9.1,943.0,325.0,847.0,103.0,1351.0,936.0,22.2,33.6,0.8886,10,0,9,0,1.8,4.0,5.5,951.0,1209.0,1372.0,19.7,16.9,15.0,40.2,50.3,57.7,2.3833333333333337,1039.0,15.683333333333335,55.46666666666667
2004-09-27 11:00:00,1.7,964.0,154.1519536903039,9.2,947.0,327.0,862.0,123.0,1328.0,907.0,23.7,29.6,0.8537,11,0,9,0,1.9,1.8,4.0,992.0,951.0,1209.0,22.2,19.7,16.9,33.6,40.2,50.3,2.6,1067.6666666666667,17.05,50.63333333333333
2004-09-27 12:00:00,1.6,917.0,154.1244573082489,8.3,910.0,252.0,886.0,95.0,1275.0,744.0,21.9,30.7,0.7961,12,0,9,0,1.7,1.9,1.8,964.0,992.0,951.0,23.7,22.2,19.7,29.6,33.6,40.2,2.733333333333334,1079.3333333333333,18.65,45.28333333333333
2004-09-27 13:00:00,1.9,937.0,154.09696092619393,9.1,942.0,226.0,852.0,90.0,1276.0,773.0,22.3,29.5,0.7838,13,0,9,0,1.6,1.7,1.9,917.0,964.0,992.0,21.9,23.7,22.2,30.7,29.6,33.6,2.75,1067.5,19.900000000000002,40.35
2004-09-27 14:00:00,1.6,961.0,154.06946454413892,9.2,949.0,230.0,853.0,99.0,1306.0,812.0,23.8,27.0,0.7845,14,0,9,0,1.9,1.6,1.7,937.0,917.0,964.0,22.3,21.9,23.7,29.5,30.7,29.6,2.1500000000000004,995.0,21.116666666666667,35.65
2004-09-27 15:00:00,1.8,969.0,154.04196816208395,9.6,962.0,244.0,829.0,107.0,1316.0,856.0,23.3,28.3,0.8012,15,0,9,0,1.6,1.9,1.6,961.0,937.0,917.0,23.8,22.3,21.9,27.0,29.5,30.7,1.7500000000000002,953.6666666666666,22.266666666666666,31.766666666666666
2004-09-27 16:00:00,2.0,1020.0,154.01447178002894,11.8,1042.0,251.0,788.0,112.0,1401.0,927.0,24.2,27.2,0.8128,16,0,9,0,1.8,1.6,1.9,969.0,961.0,937.0,23.3,23.8,22.3,28.3,27.0,29.5,1.7500000000000002,956.6666666666666,22.866666666666664,29.783333333333335
2004-09-27 17:00:00,3.1,1107.0,153.98697539797396,17.3,1219.0,346.0,683.0,132.0,1582.0,1131.0,25.1,25.8,0.8065,17,0,9,0,2.0,1.8,1.6,1020.0,969.0,961.0,24.2,23.3,23.8,27.2,28.3,27.0,1.7666666666666673,961.3333333333334,23.200000000000003,28.71666666666667
2004-09-27 18:00:00,3.9,1119.0,153.95947901591896,17.8,1233.0,407.0,670.0,148.0,1539.0,1270.0,22.3,29.2,0.7773,18,0,9,0,3.1,2.0,1.8,1107.0,1020.0,969.0,25.1,24.2,23.3,25.8,27.2,28.3,2.0000000000000004,985.1666666666666,23.433333333333334,28.083333333333332
2004-09-27 19:00:00,4.3,1173.0,153.93198263386398,20.9,1322.0,490.0,633.0,158.0,1679.0,1365.0,20.8,32.5,0.7873,19,0,9,0,3.9,3.1,2.0,1119.0,1107.0,1020.0,22.3,25.1,24.2,29.2,25.8,27.2,2.3833333333333337,1018.8333333333334,23.5,27.833333333333332
2004-09-27 20:00:00,3.5,1097.0,153.90448625180898,14.9,1144.0,434.0,702.0,145.0,1517.0,1274.0,19.1,36.8,0.8066,20,0,9,0,4.3,3.9,3.1,1173.0,1119.0,1107.0,20.8,22.3,25.1,32.5,29.2,25.8,2.7833333333333337,1058.1666666666667,23.25,28.333333333333332
2004-09-27 21:00:00,2.4,1018.0,153.87698986975397,11.3,1024.0,345.0,758.0,128.0,1400.0,1169.0,18.1,39.9,0.8232,21,0,9,0,3.5,4.3,3.9,1097.0,1173.0,1119.0,19.1,20.8,22.3,36.8,32.5,29.2,3.1,1080.8333333333333,22.46666666666667,29.96666666666667
2004-09-27 22:00:00,1.5,932.0,153.849493487699,8.4,914.0,192.0,837.0,105.0,1298.0,1000.0,17.4,42.8,0.8463,22,0,9,0,2.4,3.5,4.3,1018.0,1097.0,1173.0,18.1,19.1,20.8,39.9,36.8,32.5,3.1999999999999997,1089.0,21.599999999999998,31.899999999999995
2004-09-27 23:00:00,1.3,897.0,153.821997105644,6.8,849.0,157.0,891.0,90.0,1253.0,910.0,16.7,46.6,0.8793,23,0,9,0,1.5,2.4,3.5,932.0,1018.0,1097.0,17.4,18.1,19.1,42.8,39.9,36.8,3.1166666666666667,1074.3333333333333,20.46666666666667,34.5
2004-09-28 00:00:00,1.0,840.0,153.794500723589,4.9,758.0,148.0,994.0,85.0,1189.0,829.0,17.1,46.8,0.9054,0,1,9,0,1.3,1.5,2.4,897.0,932.0,1018.0,16.7,17.4,18.1,46.6,42.8,39.9,2.816666666666667,1039.3333333333333,19.066666666666666,37.96666666666666
2004-09-28 01:00:00,0.8,802.0,153.767004341534,3.5,680.0,105.0,1091.0,73.0,1137.0,756.0,15.3,51.9,0.8982,1,1,9,0,1.0,1.3,1.5,840.0,897.0,932.0,17.1,16.7,17.4,46.8,46.6,42.8,2.3333333333333335,992.8333333333334,18.2,40.9
2004-09-28 02:00:00,0.5,765.0,153.73950795947903,2.8,637.0,141.0,1138.0,74.0,1113.0,742.0,15.0,52.8,0.8929,2,1,9,0,0.8,1.0,1.3,802.0,840.0,897.0,15.3,17.1,16.7,51.9,46.8,46.6,1.7500000000000002,931.0,17.283333333333335,44.13333333333333
2004-09-28 03:00:00,0.4,741.0,153.71201157742402,2.1,595.0,124.0,1191.0,67.5,1080.0,686.0,14.4,54.5,0.8887,3,1,9,0,0.5,0.8,1.0,765.0,802.0,840.0,15.0,15.3,17.1,52.8,51.9,46.8,1.2500000000000002,875.6666666666666,16.599999999999998,46.79999999999999
2004-09-28 04:00:00,0.5,748.0,153.68451519536904,2.2,595.0,107.0,1208.0,61.0,1089.0,677.0,12.8,59.8,0.8801,4,1,9,0,0.4,0.5,0.8,741.0,765.0,802.0,14.4,15.0,15.3,54.5,52.8,51.9,0.916666666666667,829.5,15.983333333333334,49.23333333333333
2004-09-28 05:00:00,0.7,791.0,153.65701881331404,3.9,704.0,166.0,1057.0,69.0,1154.0,748.0,11.9,62.7,0.8726,5,1,9,0,0.5,0.4,0.5,748.0,741.0,765.0,12.8,14.4,15.0,59.8,54.5,52.8,0.7500000000000003,798.8333333333334,15.216666666666667,52.06666666666666
2004-09-28 06:00:00,1.2,875.0,153.62952243125903,7.3,871.0,241.0,890.0,82.0,1253.0,890.0,12.1,62.6,0.8825,6,1,9,0,0.7,0.5,0.4,791.0,748.0,741.0,11.9,12.8,14.4,62.7,59.8,54.5,0.6500000000000002,781.1666666666666,14.416666666666666,54.74999999999999
2004-09-28 07:00:00,2.4,1085.0,153.60202604920406,15.5,1164.0,368.0,707.0,120.0,1503.0,1155.0,13.5,58.2,0.8944,7,1,9,0,1.2,0.7,0.5,875.0,791.0,748.0,12.1,11.9,12.8,62.6,62.7,59.8,0.6833333333333336,787.0,13.583333333333334,57.38333333333333
2004-09-28 08:00:00,4.3,1268.0,153.57452966714905,27.1,1482.0,498.0,550.0,135.0,1849.0,1533.0,14.4,55.7,0.9087,8,1,9,0,2.4,1.2,0.7,1085.0,875.0,791.0,13.5,12.1,11.9,58.2,62.6,62.7,0.9500000000000002,834.1666666666666,13.283333333333333,58.43333333333333
2004-09-28 09:00:00,4.1,1236.0,153.54703328509407,21.3,1332.0,641.0,601.0,152.0,1683.0,1550.0,17.8,45.7,0.9224,9,1,9,0,4.3,2.4,1.2,1268.0,1085.0,875.0,14.4,13.5,12.1,55.7,58.2,62.6,1.5833333333333337,918.0,13.183333333333335,58.916666666666664
2004-09-28 10:00:00,3.7,1274.0,153.51953690303907,19.9,1294.0,667.0,615.0,177.0,1595.0,2236.0,21.0,37.2,0.9155,10,1,9,0,4.1,4.3,2.4,1236.0,1268.0,1085.0,17.8,14.4,13.5,45.7,55.7,58.2,2.2,1000.5,13.75,57.45000000000001
2004-09-28 11:00:00,3.4,1250.0,153.4920405209841,19.4,1280.0,550.0,618.0,181.0,1663.0,2178.0,24.5,29.8,0.9008,11,1,9,0,3.7,4.1,4.3,1274.0,1236.0,1268.0,21.0,17.8,14.4,37.2,45.7,55.7,2.733333333333334,1088.1666666666667,15.116666666666667,53.68333333333334
2004-09-28 12:00:00,3.8,1224.0,153.46454413892909,21.8,1347.0,483.0,602.0,176.0,1670.0,1901.0,26.4,26.4,0.8969,12,1,9,0,3.4,3.7,4.1,1250.0,1274.0,1236.0,24.5,21.0,17.8,29.8,37.2,45.7,3.1833333333333336,1164.6666666666667,17.216666666666665,48.20000000000001
2004-09-28 13:00:00,4.1,1220.0,153.4370477568741,21.7,1344.0,524.0,605.0,163.0,1676.0,1743.0,25.2,26.8,0.8451,13,1,9,0,3.8,3.4,3.7,1224.0,1250.0,1274.0,26.4,24.5,21.0,26.4,29.8,37.2,3.616666666666667,1222.8333333333333,19.599999999999998,42.166666666666664
2004-09-28 14:00:00,3.4,1166.0,153.4095513748191,18.9,1265.0,481.0,640.0,174.0,1570.0,1502.0,26.1,24.8,0.8283,14,1,9,0,4.1,3.8,3.4,1220.0,1224.0,1250.0,25.2,26.4,24.5,26.8,26.4,29.8,3.9,1245.3333333333333,21.55,36.93333333333334
2004-09-28 15:00:00,2.3,1050.0,153.3820549927641,13.0,1084.0,305.0,748.0,117.0,1402.0,1153.0,26.2,24.4,0.8174,15,1,9,0,3.4,4.1,3.8,1166.0,1220.0,1224.0,26.1,25.2,26.4,24.8,26.8,26.4,3.7500000000000004,1228.3333333333333,23.5,31.783333333333335
2004-09-28 16:00:00,3.2,1174.0,153.35455861070912,18.8,1264.0,396.0,670.0,145.0,1598.0,1287.0,28.9,21.3,0.8382,16,1,9,0,2.3,3.4,4.1,1050.0,1166.0,1220.0,26.2,26.1,25.2,24.4,24.8,26.8,3.4500000000000006,1197.3333333333333,24.900000000000002,28.23333333333333
2004-09-28 17:00:00,4.8,1323.0,153.3270622286541,26.8,1474.0,501.0,554.0,173.0,1854.0,1547.0,28.0,23.3,0.8681,17,1,9,0,3.2,2.3,3.4,1174.0,1050.0,1166.0,28.9,26.2,26.1,21.3,24.4,24.8,3.366666666666667,1180.6666666666667,26.21666666666667,25.583333333333332
2004-09-28 18:00:00,6.7,1432.0,153.29956584659914,36.9,1706.0,702.0,488.0,204.0,2098.0,1842.0,24.7,27.9,0.8559,18,1,9,0,4.8,3.2,2.3,1323.0,1174.0,1050.0,28.0,28.9,26.2,23.3,21.3,24.4,3.6,1192.8333333333333,26.8,24.5
2004-09-28 19:00:00,7.5,1479.0,153.27206946454413,39.3,1756.0,755.0,466.0,209.0,2165.0,1908.0,23.0,33.6,0.9302,19,1,9,0,6.7,4.8,3.2,1432.0,1323.0,1174.0,24.7,28.0,28.9,27.9,23.3,21.3,4.083333333333334,1227.5,26.516666666666666,24.75
2004-09-28 20:00:00,4.5,1309.0,153.24457308248915,23.1,1379.0,524.0,555.0,175.0,1841.0,1693.0,20.9,45.8,1.1159,20,1,9,0,7.5,6.7,4.8,1479.0,1432.0,1323.0,23.0,24.7,28.0,33.6,27.9,23.3,4.65,1270.6666666666667,26.150000000000002,25.883333333333336
2004-09-28 21:00:00,2.1,1089.0,153.21707670043415,11.6,1037.0,247.0,707.0,129.0,1480.0,1336.0,19.8,48.6,1.113,21,1,9,0,4.5,7.5,6.7,1309.0,1479.0,1432.0,20.9,23.0,24.7,45.8,33.6,27.9,4.833333333333334,1294.5,25.283333333333335,29.38333333333333
2004-09-28 22:00:00,1.5,1009.0,153.18958031837917,8.3,911.0,196.0,788.0,111.0,1359.0,1177.0,19.8,47.7,1.0885,22,1,9,0,2.1,4.5,7.5,1089.0,1309.0,1479.0,19.8,20.9,23.0,48.6,45.8,33.6,4.8,1301.0,24.216666666666665,33.416666666666664
2004-09-28 23:00:00,1.1,930.0,153.16208393632417,5.7,796.0,135.0,883.0,85.0,1263.0,977.0,18.6,49.1,1.0435,23,1,9,0,1.5,2.1,4.5,1009.0,1089.0,1309.0,19.8,19.8,20.9,47.7,48.6,45.8,4.516666666666667,1273.5,22.7,37.81666666666667
2004-09-29 00:00:00,1.1,929.0,153.1345875542692,5.9,805.0,146.0,879.0,86.0,1270.0,974.0,17.2,53.9,1.0498,0,2,9,0,1.1,1.5,2.1,930.0,1009.0,1089.0,18.6,19.8,19.8,49.1,47.7,48.6,3.9000000000000004,1208.0,21.133333333333333,42.11666666666667
2004-09-29 01:00:00,0.9,872.0,153.10709117221418,4.1,718.0,106.0,981.0,71.0,1223.0,872.0,16.3,56.8,1.047,1,2,9,0,1.1,1.1,1.5,929.0,930.0,1009.0,17.2,18.6,19.8,53.9,49.1,47.7,2.9666666666666672,1124.1666666666667,19.883333333333333,46.449999999999996
2004-09-29 02:00:00,0.5,790.0,153.0795947901592,2.2,601.0,70.0,1150.0,60.0,1157.0,734.0,17.4,53.4,1.0541,2,2,9,0,0.9,1.1,1.1,872.0,929.0,930.0,16.3,17.2,18.6,56.8,53.9,49.1,1.8666666666666671,1023.0,18.766666666666666,50.31666666666666
2004-09-29 03:00:00,0.4,793.0,153.0520984081042,2.0,581.0,66.0,1169.0,54.0,1152.0,668.0,15.5,58.8,1.0309,3,2,9,0,0.5,0.9,1.1,790.0,872.0,929.0,17.4,16.3,17.2,53.4,56.8,53.9,1.2000000000000004,936.5,18.183333333333334,51.583333333333336
2004-09-29 04:00:00,0.4,789.0,153.0246020260492,2.2,596.0,62.0,1145.0,48.0,1161.0,698.0,14.6,62.1,1.0236,4,2,9,0,0.4,0.5,0.9,793.0,790.0,872.0,15.5,17.4,16.3,58.8,53.4,56.8,0.916666666666667,887.1666666666666,17.46666666666667,53.28333333333333
2004-09-29 05:00:00,0.4,769.0,152.99710564399422,2.0,586.0,60.0,1221.0,45.0,1134.0,650.0,17.1,52.5,1.013,5,2,9,0,0.4,0.4,0.5,789.0,793.0,790.0,14.6,15.5,17.4,62.1,58.8,53.4,0.7333333333333335,850.5,16.599999999999998,55.68333333333334
2004-09-29 06:00:00,0.7,852.0,152.9696092619392,4.0,713.0,92.0,1029.0,53.0,1203.0,749.0,15.2,58.3,0.9986,6,2,9,0,0.4,0.4,0.4,769.0,789.0,793.0,17.1,14.6,15.5,52.5,62.1,58.8,0.616666666666667,823.6666666666666,16.349999999999998,56.25
2004-09-29 07:00:00,2.0,1100.0,152.94211287988423,13.4,1097.0,277.0,739.0,94.0,1516.0,1106.0,14.9,59.2,0.9985,7,2,9,0,0.7,0.4,0.4,852.0,769.0,789.0,15.2,17.1,14.6,58.3,52.5,62.1,0.5500000000000003,810.8333333333334,16.016666666666666,56.98333333333334
2004-09-29 08:00:00,4.2,1326.0,152.91461649782923,28.0,1504.0,600.0,510.0,122.0,1968.0,1609.0,15.1,59.0,1.0086,8,2,9,0,2.0,0.7,0.4,1100.0,852.0,769.0,14.9,15.2,17.1,59.2,58.3,52.5,0.7333333333333337,848.8333333333334,15.783333333333333,57.38333333333333
2004-09-29 09:00:00,5.2,1433.0,152.88712011577425,28.6,1518.0,693.0,499.0,170.0,1973.0,1770.0,19.0,47.8,1.0434,9,2,9,0,4.2,2.0,0.7,1326.0,1100.0,852.0,15.1,14.9,15.2,59.0,59.2,58.3,1.3500000000000003,938.1666666666666,15.399999999999999,58.31666666666666
2004-09-29 10:00:00,3.8,1310.0,152.85962373371925,21.4,1334.0,617.0,573.0,174.0,1747.0,1633.0,22.4,38.8,1.04,10,2,9,0,5.2,4.2,2.0,1433.0,1326.0,1100.0,19.0,15.1,14.9,47.8,59.0,59.2,2.1500000000000004,1044.8333333333333,15.983333333333333,56.48333333333334
2004-09-29 11:00:00,3.7,1304.0,152.83212735166427,19.1,1272.0,569.0,593.0,191.0,1673.0,1583.0,25.4,33.3,1.0679,11,2,9,0,3.8,5.2,4.2,1310.0,1433.0,1326.0,22.4,19.0,15.1,38.8,47.8,59.0,2.716666666666667,1131.6666666666667,17.283333333333335,52.599999999999994
2004-09-29 12:00:00,3.4,1286.0,152.80463096960926,19.6,1286.0,409.0,593.0,179.0,1728.0,1449.0,27.2,30.4,1.081,12,2,9,0,3.7,3.8,5.2,1304.0,1310.0,1433.0,25.4,22.4,19.0,33.3,38.8,47.8,3.266666666666667,1220.8333333333333,18.666666666666664,49.4
2004-09-29 13:00:00,3.1,1217.0,152.77713458755426,15.8,1175.0,335.0,621.0,148.0,1644.0,1451.0,25.5,34.8,1.1152,13,2,9,0,3.4,3.7,3.8,1286.0,1304.0,1310.0,27.2,25.4,22.4,30.4,33.3,38.8,3.7166666666666672,1293.1666666666667,20.666666666666668,44.75
2004-09-29 14:00:00,2.4,1104.0,152.74963820549928,13.5,1099.0,290.0,698.0,129.0,1483.0,1147.0,26.4,28.5,0.9658,14,2,9,0,3.1,3.4,3.7,1217.0,1286.0,1304.0,25.5,27.2,25.4,34.8,30.4,33.3,3.9000000000000004,1312.6666666666667,22.433333333333334,40.68333333333333
2004-09-29 15:00:00,2.8,1143.0,152.72214182344428,15.9,1176.0,312.0,677.0,148.0,1551.0,1108.0,27.7,25.1,0.9158,15,2,9,0,2.4,3.1,3.4,1104.0,1217.0,1286.0,26.4,25.5,27.2,28.5,34.8,30.4,3.6,1275.6666666666667,24.316666666666666,35.599999999999994
2004-09-29 16:00:00,3.6,1205.0,152.6946454413893,19.9,1295.0,440.0,626.0,184.0,1613.0,1267.0,28.6,23.2,0.8917,16,2,9,0,2.8,2.4,3.1,1143.0,1104.0,1217.0,27.7,26.4,25.5,25.1,28.5,34.8,3.1999999999999997,1227.3333333333333,25.766666666666666,31.816666666666666
2004-09-29 17:00:00,4.0,1276.0,152.6671490593343,21.6,1340.0,450.0,597.0,188.0,1677.0,1303.0,27.2,26.3,0.9317,17,2,9,0,3.6,2.8,2.4,1205.0,1143.0,1104.0,28.6,27.7,26.4,23.2,25.1,28.5,3.1666666666666665,1209.8333333333333,26.799999999999997,29.216666666666665
2004-09-29 18:00:00,5.6,1440.0,152.63965267727932,31.0,1573.0,578.0,491.0,204.0,1997.0,1643.0,25.3,33.0,1.0473,18,2,9,0,4.0,3.6,2.8,1276.0,1205.0,1143.0,27.2,28.6,27.7,26.3,23.2,25.1,3.216666666666667,1205.1666666666667,27.099999999999998,28.05
2004-09-29 19:00:00,6.3,1467.0,152.6121562952243,34.1,1643.0,615.0,467.0,201.0,2088.0,1749.0,23.2,36.9,1.0346,19,2,9,0,5.6,4.0,3.6,1440.0,1276.0,1205.0,25.3,27.2,28.6,33.0,26.3,23.2,3.5833333333333335,1230.8333333333333,26.78333333333333,28.483333333333334
2004-09-29 20:00:00,4.7,1339.0,152.58465991316933,22.8,1373.0,536.0,541.0,165.0,1797.0,1585.0,21.6,43.3,1.1019,20,2,9,0,6.3,5.6,4.0,1467.0,1440.0,1276.0,23.2,25.3,27.2,36.9,33.0,26.3,4.116666666666666,1272.5,26.400000000000002,28.833333333333332
2004-09-29 21:00:00,1.9,1108.0,152.55716353111433,12.3,1061.0,238.0,685.0,133.0,1454.0,1315.0,21.1,44.8,1.1088,21,2,9,0,4.7,6.3,5.6,1339.0,1467.0,1440.0,21.6,23.2,25.3,43.3,36.9,33.0,4.5,1311.6666666666667,25.599999999999998,31.3
2004-09-29 22:00:00,1.9,1116.0,152.52966714905932,10.9,1012.0,249.0,699.0,125.0,1445.0,1290.0,19.7,49.3,1.1148,22,2,9,0,1.9,4.7,6.3,1108.0,1339.0,1467.0,21.1,21.6,23.2,44.8,43.3,36.9,4.35,1305.8333333333333,24.5,34.583333333333336
2004-09-29 23:00:00,1.2,981.0,152.50217076700434,7.1,860.0,150.0,812.0,101.0,1298.0,1059.0,20.3,47.8,1.1281,23,2,9,0,1.9,1.9,4.7,1116.0,1108.0,1339.0,19.7,21.1,21.6,49.3,44.8,43.3,4.066666666666667,1291.0,23.016666666666666,38.93333333333333
2004-09-30 00:00:00,0.9,947.0,152.47467438494934,5.7,798.0,108.0,869.0,79.0,1276.0,943.0,19.4,50.3,1.1201,0,3,9,0,1.2,1.9,1.9,981.0,1116.0,1108.0,20.3,19.7,21.1,47.8,49.3,44.8,3.6,1241.8333333333333,21.86666666666667,42.51666666666666
2004-09-30 01:00:00,0.9666666666666668,939.0,152.44717800289436,5.3,776.0,116.84615384615384,879.0,80.6923076923077,1259.0,913.0,18.3,53.1,1.1056,1,3,9,0,0.9,1.2,1.9,947.0,981.0,1116.0,19.4,20.3,19.7,50.3,47.8,49.3,2.8166666666666664,1159.6666666666667,20.883333333333333,45.4
2004-09-30 02:00:00,1.0333333333333334,862.0,152.41968162083936,2.9,644.0,125.6923076923077,1030.0,82.38461538461539,1173.0,720.0,17.5,56.1,1.1103,2,3,9,0,0.9666666666666668,0.9,1.2,939.0,947.0,981.0,18.3,19.4,20.3,53.1,50.3,47.8,1.927777777777778,1071.6666666666667,20.066666666666666,48.1
2004-09-30 03:00:00,1.1,827.0,152.39218523878438,1.9,577.0,134.53846153846155,1138.0,84.07692307692308,1143.0,640.0,19.2,50.3,1.1087,3,3,9,0,1.0333333333333334,0.9666666666666668,0.9,862.0,939.0,947.0,17.5,18.3,19.4,56.1,53.1,50.3,1.3166666666666667,992.1666666666666,19.383333333333333,50.23333333333333
2004-09-30 04:00:00,1.1666666666666667,879.0,152.36468885672937,2.4,611.0,143.3846153846154,1036.0,85.76923076923077,1189.0,779.0,16.6,59.6,1.117,4,3,9,0,1.1,1.0333333333333334,0.9666666666666668,827.0,862.0,939.0,19.2,17.5,18.3,50.3,56.1,53.1,1.1833333333333333,945.3333333333334,19.066666666666666,51.15
2004-09-30 05:00:00,1.2333333333333334,911.0,152.3371924746744,4.0,710.0,152.23076923076923,932.0,87.46153846153847,1226.0,850.0,17.5,57.1,1.1311,5,3,9,0,1.1666666666666667,1.1,1.0333333333333334,879.0,827.0,862.0,16.6,19.2,17.5,59.6,50.3,56.1,1.0611111111111113,905.8333333333334,18.55,52.866666666666674
2004-09-30 06:00:00,1.3,1051.0,152.3096960926194,8.1,901.0,161.07692307692307,778.0,89.15384615384616,1379.0,1020.0,17.6,57.6,1.1471,6,3,9,0,1.2333333333333334,1.1666666666666667,1.1,911.0,879.0,827.0,17.5,16.6,19.2,57.1,59.6,50.3,1.0666666666666669,894.1666666666666,18.083333333333332,54.416666666666664
2004-09-30 07:00:00,1.3666666666666667,1496.0,152.2821997105644,24.8,1425.0,169.9230769230769,520.0,90.84615384615384,1946.0,1605.0,18.0,57.0,1.1665,7,3,9,0,1.3,1.2333333333333334,1.1666666666666667,1051.0,911.0,879.0,17.6,17.5,16.6,57.6,57.1,59.6,1.1333333333333335,911.5,17.783333333333335,55.63333333333333
2004-09-30 08:00:00,1.4333333333333331,1610.0,152.2547033285094,36.3,1692.0,178.76923076923077,436.0,92.53846153846152,2197.0,1866.0,18.5,55.9,1.1779,8,3,9,0,1.3666666666666667,1.3,1.2333333333333334,1496.0,1051.0,911.0,18.0,17.6,17.5,57.0,57.6,57.1,1.2000000000000002,1004.3333333333334,17.733333333333334,56.28333333333333
2004-09-30 09:00:00,1.5,1428.0,152.22720694645443,20.9,1321.0,187.6153846153846,544.0,94.23076923076924,1779.0,1621.0,18.6,57.2,1.2146,9,3,9,0,1.4333333333333331,1.3666666666666667,1.3,1610.0,1496.0,1051.0,18.5,18.0,17.6,55.9,57.0,57.6,1.2666666666666668,1129.0,17.900000000000002,56.25
2004-09-30 10:00:00,1.5666666666666669,1459.0,152.19971056439942,22.2,1356.0,196.46153846153845,525.0,95.92307692307692,1795.0,1712.0,20.2,53.0,1.2407,10,3,9,0,1.5,1.4333333333333331,1.3666666666666667,1428.0,1610.0,1496.0,18.6,18.5,18.0,57.2,55.9,57.0,1.3333333333333333,1229.1666666666667,17.8,57.4
2004-09-30 11:00:00,1.6333333333333333,1486.0,152.17221418234442,23.5,1390.0,205.30769230769232,504.0,97.6153846153846,1835.0,1770.0,21.3,50.1,1.2539,11,3,9,0,1.5666666666666669,1.5,1.4333333333333331,1459.0,1428.0,1610.0,20.2,18.6,18.5,53.0,57.2,55.9,1.4000000000000001,1325.8333333333333,18.400000000000002,56.29999999999999
2004-09-30 12:00:00,1.7,1158.0,152.14471780028944,10.8,1008.0,214.15384615384613,695.0,99.3076923076923,1489.0,1175.0,24.6,42.8,1.3053,12,3,9,0,1.6333333333333333,1.5666666666666669,1.5,1486.0,1459.0,1428.0,21.3,20.2,18.6,50.1,53.0,57.2,1.4666666666666668,1421.6666666666667,19.033333333333335,55.13333333333333
2004-09-30 13:00:00,1.7,1200.0,152.11722141823444,11.2,1021.0,223.0,678.0,101.0,1510.0,1157.0,24.6,44.1,1.3477,13,3,9,0,1.7,1.6333333333333333,1.5666666666666669,1158.0,1486.0,1459.0,24.6,21.3,20.2,42.8,50.1,53.0,1.5333333333333334,1439.5,20.2,52.666666666666664
2004-09-30 14:00:00,2.2,1290.0,152.08972503617946,15.1,1151.0,267.0,613.0,113.0,1638.0,1219.0,25.6,43.4,1.4049,14,3,9,0,1.7,1.7,1.6333333333333333,1200.0,1158.0,1486.0,24.6,24.6,21.3,44.1,42.8,50.1,1.5888888888888888,1390.1666666666667,21.3,50.51666666666667
2004-09-30 15:00:00,2.8,1366.0,152.06222865412445,17.4,1223.0,308.0,578.0,121.0,1744.0,1288.0,26.1,42.6,1.4172,15,3,9,0,2.2,1.7,1.7,1290.0,1200.0,1158.0,25.6,24.6,24.6,43.4,44.1,42.8,1.716666666666667,1336.8333333333333,22.483333333333334,48.43333333333334
2004-09-30 16:00:00,3.9,1505.0,152.03473227206948,23.4,1388.0,422.0,516.0,146.0,1978.0,1503.0,25.8,44.8,1.4644,16,3,9,0,2.8,2.2,1.7,1366.0,1290.0,1200.0,26.1,25.6,24.6,42.6,43.4,44.1,1.9333333333333333,1326.5,23.733333333333334,46.0
2004-09-30 17:00:00,6.5,1728.0,152.00723589001447,35.9,1683.0,623.0,419.0,188.0,2365.0,1861.0,25.4,47.9,1.5346,17,3,9,0,3.9,2.8,2.2,1505.0,1366.0,1290.0,25.8,26.1,25.6,44.8,42.6,43.4,2.3222222222222224,1334.1666666666667,24.666666666666668,44.63333333333333
